,,0
21,34,0.7128803904734012
21,35,0.8163783573403505
21,36,0.687831796641763
21,37,0.5889942423989452
21,38,0.6722271533682076
21,39,0.6145945259182395
21,40,0.6771834042313855
21,41,0.5939865009031722
21,42,0.7239914400934541
21,43,0.7267873983243678
21,44,0.7502594599961104
21,45,0.6013912142512583
21,46,0.7346553180634887
21,47,0.46923250567517105
21,48,0.5824172151949647
21,49,0.7688887811489142
22,0,0.5039823415180098
22,1,0.9560501898923557
22,2,0.39250285258197354
22,3,0.8817862096654542
22,4,0.9908162627046635
22,5,0.4418689722134669
22,6,0.4793627086065224
22,7,0.3586074835750604
22,8,0.43025432345284653
22,9,0.6123730236990105
22,10,0.5124327542952201
22,11,0.5178004450426507
22,12,0.5057687498968426
22,13,0.5320169430277111
22,14,0.5352912999626704
22,15,0.9713303844170443
22,16,0.5508109885396069
22,17,0.5653819112117681
22,18,0.46493105102981636
22,19,0.5229339079737839
22,20,0.5639944465619617
22,21,0.6312655201026052
22,22,1.0000000000000004
22,23,0.47692400925448136
22,24,0.34781246515386727
22,25,0.5832498416923229
22,26,0.5269225193289928
22,27,0.5186109046372084
22,28,0.4343976381172982
22,29,0.526521029005497
22,30,0.5362824315358793
22,31,0.5675121521051163
22,32,0.3573953269660421
22,33,0.5822226511963808
22,34,0.5134011445220686
22,35,0.6007467503197749
22,36,0.9802864908857392
22,37,0.35821932754076014
22,38,0.46560842364603466
22,39,0.46733143943201993
22,40,0.4996546133923223
22,41,0.9828322749068021
22,42,0.5295862606887738
22,43,0.49786548946984455
22,44,0.5802202849548131
22,45,0.5111144892427617
22,46,0.5792636475626949
22,47,0.2814742563567568
22,48,0.43288009930063226
22,49,0.522813928940443
23,0,0.6393706395144618
23,1,0.5877891900882662
23,2,0.39228883449870977
23,3,0.6144273684490699
23,4,0.3988235072706852
23,5,0.8094213122963574
23,6,0.7755305722041039
23,7,0.7932554311819255
23,8,0.7992393960934077
23,9,0.697335194924775
23,10,0.7856310646303516
23,11,0.8293480513798737
23,12,0.8589147950306492
23,13,0.6768144571842363
23,14,0.49259604172316523
23,15,0.4293695406742499
23,16,0.7381333713211691
23,17,0.7243982244164138
23,18,0.7487729003662964
23,19,0.9229157956829883
23,20,0.9187823678727547
23,21,0.6845925103087541
23,22,0.47692400925448136
23,23,1.0000000000000004
23,24,0.4937441461476305
23,25,0.8323038882612614
23,26,0.803349128946258
23,27,0.8224684140255731
23,28,0.6631105494743327
23,29,0.7524040241924027
23,30,0.8846419808623294
23,31,0.6547329347396069
23,32,0.5329113303760047
23,33,0.751959869405529
23,34,0.6420902729377586
23,35,0.7767087576731454
23,36,0.5536840094228169
23,37,0.6933809040526431
23,38,0.6912593129881988
23,39,0.6645865621754662
23,40,0.7680232851480857
23,41,0.37132373307331146
23,42,0.8605883423871554
23,43,0.7586273847652386
23,44,0.6848321194588806
23,45,0.5737846638999211
23,46,0.7314194890955075
23,47,0.656311707557037
23,48,0.6343479473333005
23,49,0.8463870339773301
24,0,0.44294891082459753
24,1,0.4386672255322272
24,2,0.33416946440386985
24,3,0.4731740752272511
24,4,0.33389973105880355
24,5,0.37537558402182547
24,6,0.5604525986823241
24,7,0.4807608356022354
24,8,0.358395269484421
24,9,0.4839914129793825
24,10,0.44635308597585566
24,11,0.501683500043911
24,12,0.5050939548344004
24,13,0.5295289335775685
24,14,0.4008580718841782
24,15,0.3713772247754449
24,16,0.5258690265179709
24,17,0.5522330419988755
24,18,0.5008481088640795
24,19,0.4736702188250418
24,20,0.5213676619167235
24,21,0.4942272041921475
24,22,0.34781246515386727
24,23,0.4937441461476305
24,24,0.9999999999999998
24,25,0.5907895052820867
24,26,0.6982653081102244
24,27,0.5176906059681019
24,28,0.9585299353216871
24,29,0.5385863025160572
24,30,0.5734028293285155
24,31,0.5205285285908803
24,32,0.9941658879213467
24,33,0.47086958309302107
24,34,0.5108614436537624
24,35,0.6146067965939614
24,36,0.40773317537705533
24,37,0.4104004071478327
24,38,0.557040195132942
24,39,0.41099597360770124
24,40,0.5011404667241568
24,41,0.32976993558623546
24,42,0.5236357453044618
24,43,0.5366332350966964
24,44,0.5034091532958271
24,45,0.40579925578207415
24,46,0.5155574495846225
24,47,0.5091676447343487
24,48,0.5361855793453216
24,49,0.5413758676725164
25,0,0.8064800104454781
25,1,0.7513091842631028
25,2,0.5394145389679847
25,3,0.7737373055630703
25,4,0.5466778962168095
25,5,0.7997252215121985
25,6,0.8661337274304395
25,7,0.702726003575259
25,8,0.7879910045447288
25,9,0.8623600685090704
25,10,0.8727288032017899
25,11,0.8943332975529101
25,12,0.9016957618828372
25,13,0.8653044005057811
25,14,0.6140139306763945
25,15,0.5823115927093576
25,16,0.8957368567785338
25,17,0.8993176413100533
25,18,0.8545007435501805
25,19,0.8522548123184923
25,20,0.917545656461914
25,21,0.7984796017482021
25,22,0.5832498416923229
25,23,0.8323038882612614
25,24,0.5907895052820867
25,25,1.0000000000000004
25,26,0.9055753848538688
25,27,0.8732526584266818
25,28,0.7461836249721273
25,29,0.9142172403572566
25,30,0.9319879383307024
25,31,0.8418105873250974
25,32,0.6273931104249413
25,33,0.8725181471945391
25,34,0.8208360194537713
25,35,0.9220510977281235
25,36,0.6836023080604525
25,37,0.6806356120130238
25,38,0.821454753595502
25,39,0.7631711641201847
25,40,0.8835917660699522
25,41,0.5272685555175929
25,42,0.9041301789564573
25,43,0.9168057386324391
25,44,0.8284414748767734
25,45,0.6878126699811613
25,46,0.8624937067964142
25,47,0.6245694584857413
25,48,0.6911438623733166
25,49,0.8755088859841678
26,0,0.7057772547148438
26,1,0.6929310732730586
26,2,0.45709061952709673
26,3,0.7134877305079335
26,4,0.4903474316374203
26,5,0.7806524735374638
26,6,0.855573735066362
26,7,0.6736819552793247
26,8,0.7716858080502885
26,9,0.7657284035871363
26,10,0.7968684047135577
26,11,0.8444195535301187
26,12,0.899228548226386
26,13,0.8425615762002824
26,14,0.6110942081211294
26,15,0.5209001388661278
26,16,0.8579799975120254
26,17,0.8347969192821885
26,18,0.7979962927720973
26,19,0.8483368035259389
26,20,0.9093732825381647
26,21,0.7653192578330426
26,22,0.5269225193289928
26,23,0.803349128946258
26,24,0.6982653081102244
26,25,0.9055753848538688
26,26,0.9999999999999998
26,27,0.9056503210302254
26,28,0.8117825953945073
26,29,0.8259892223740037
26,30,0.90545894705072
26,31,0.7299388704018448
26,32,0.7264665199098496
26,33,0.7912031403568621
26,34,0.7721593556946276
26,35,0.880814148804827
26,36,0.631567097726969
26,37,0.6240726790102094
26,38,0.8659204931511435
26,39,0.7066383102071785
26,40,0.8272991851006578
26,41,0.4642546551455561
26,42,0.8866949214092636
26,43,0.8663190720399612
26,44,0.7585229440938911
26,45,0.6009201040420088
26,46,0.7965582591528719
26,47,0.5447894687689816
26,48,0.7056558748736417
26,49,0.9002981577290907
27,0,0.6239177979384425
27,1,0.6915264692114709
27,2,0.3963403285004262
27,3,0.6943082681987068
27,4,0.4647917772565541
27,5,0.7359998136285802
27,6,0.8266293614743425
27,7,0.6947192234229796
27,8,0.7307829296552459
27,9,0.7037491706947041
27,10,0.7454178349267245
27,11,0.844593627239797
27,12,0.9231713157996052
27,13,0.7687830182219314
27,14,0.5906937648489264
27,15,0.485187933248602
27,16,0.8416318400923836
27,17,0.7662475001559912
27,18,0.7094721246732536
27,19,0.9196200688298282
27,20,0.9367106730401743
27,21,0.7517673621349855
27,22,0.5186109046372084
27,23,0.8224684140255731
27,24,0.5176906059681019
27,25,0.8732526584266818
27,26,0.9056503210302254
27,27,0.9999999999999998
27,28,0.6571154225857883
27,29,0.7635938656743962
27,30,0.8813925869992822
27,31,0.6526948488036675
27,32,0.5487102473101654
27,33,0.6936874872214733
27,34,0.6829793123693818
27,35,0.813237576446499
27,36,0.6029752197124935
27,37,0.6061096823456738
27,38,0.7449487762016254
27,39,0.6266160432757859
27,40,0.7708803502672928
27,41,0.4253933872332144
27,42,0.8650226337766523
27,43,0.8241925825625803
27,44,0.6759258898534448
27,45,0.562055884824364
27,46,0.7320089737195038
27,47,0.4826101352758645
27,48,0.6919196653566715
27,49,0.9747998802557213
28,0,0.5876985067014736
28,1,0.5509310870859214
28,2,0.4153587537644161
28,3,0.5990598016333066
28,4,0.4044914135541019
28,5,0.5515826470051178
28,6,0.6992749869998636
28,7,0.5833427809886508
28,8,0.5318992253952037
28,9,0.6455074031707906
28,10,0.6108663883183781
28,11,0.6727125358957196
28,12,0.6689558888944346
28,13,0.6604294520363577
28,14,0.49485088040883063
28,15,0.444634159965681
28,16,0.6676324552840391
28,17,0.6938432506403083
28,18,0.6559872867686247
28,19,0.6463890561356505
28,20,0.6960942565173889
28,21,0.62138081724371
28,22,0.4343976381172982
28,23,0.6631105494743327
28,24,0.9585299353216871
28,25,0.7461836249721273
28,26,0.8117825953945073
28,27,0.6571154225857883
28,28,1.0000000000000007
28,29,0.6853468145111183
28,30,0.7409010204683366
28,31,0.6694811205416654
28,32,0.9670188611779422
28,33,0.634678550172689
28,34,0.6453080584207266
28,35,0.7559386163205214
28,36,0.5112942971587703
28,37,0.5362129452677127
28,38,0.6761077543475177
28,39,0.5556841785044615
28,40,0.657085454800546
28,41,0.3989576276993517
28,42,0.6879674067789403
28,43,0.6891290611255197
28,44,0.6464012860914565
28,45,0.5487816750664642
28,46,0.6742626187698657
28,47,0.5701795830715599
28,48,0.6394200186871916
28,49,0.6845653429039399
29,0,0.8644863350201402
29,1,0.6857810642609945
29,2,0.5376618766757062
29,3,0.6837461645944626
29,4,0.5008862339362915
29,5,0.778566682151848
29,6,0.8478799770692862
29,7,0.6593181723950318
29,8,0.7580054428833524
29,9,0.8800676409000838
29,10,0.8660988588748015
29,11,0.8646165715925906
29,12,0.8348477908633846
29,13,0.8691805930212146
29,14,0.5857022357543292
29,15,0.5330356604788493
29,16,0.9054336208750875
29,17,0.9061398715442082
29,18,0.8829462426997152
29,19,0.7462301427455186
29,20,0.8170412620483749
29,21,0.7480529553652333
29,22,0.526521029005497
29,23,0.7524040241924027
29,24,0.5385863025160572
29,25,0.9142172403572566
29,26,0.8259892223740037
29,27,0.7635938656743962
29,28,0.6853468145111183
29,29,1.0000000000000004
29,30,0.8695064552822105
29,31,0.8155662747377364
29,32,0.5749941734129969
29,33,0.8740123969362877
29,34,0.8323102180184137
29,35,0.9005701967533323
29,36,0.6308139222062307
29,37,0.6920049049654239
29,38,0.794393502866747
29,39,0.7650579088600664
29,40,0.8493752189146124
29,41,0.49393594098566485
29,42,0.8456572190304843
29,43,0.8953773890691508
29,44,0.8234700785022779
29,45,0.6899850637227513
29,46,0.8556231054853956
29,47,0.6181819131245128
29,48,0.6840081783689556
29,49,0.7868904738809674
30,0,0.7343398672412809
30,1,0.6886034090523356
30,2,0.4552673105524165
30,3,0.7223730969150473
30,4,0.48295480723303086
30,5,0.8427374179628533
30,6,0.866576084331297
30,7,0.7006065915184818
30,8,0.8280841739093039
30,9,0.7958179662912509
30,10,0.8309405463453672
30,11,0.9277407212297322
30,12,0.9374737193705615
30,13,0.8238936052484618
30,14,0.5767690655802422
30,15,0.5150829811900569
30,16,0.8513918133591913
30,17,0.8667336436176175
30,18,0.8610154361808426
30,19,0.8910541323879557
30,20,0.9368049783689808
30,21,0.7813942824627591
30,22,0.5362824315358793
30,23,0.8846419808623294
30,24,0.5734028293285155
30,25,0.9319879383307024
30,26,0.90545894705072
30,27,0.8813925869992822
30,28,0.7409010204683366
30,29,0.8695064552822105
30,30,0.9999999999999996
30,31,0.7823896277708282
30,32,0.6108941536288067
30,33,0.8405325104634909
30,34,0.7487228876770022
30,35,0.8989405037105673
30,36,0.6434871223926399
30,37,0.7607357721816327
30,38,0.7881164699077582
30,39,0.7174975783940309
30,40,0.8702264070440562
30,41,0.45990547383224845
30,42,0.9008944540656891
30,43,0.8908658013486361
30,44,0.7765719172804507
30,45,0.6688295188314903
30,46,0.8227879765034475
30,47,0.5982601089129512
30,48,0.6917302869801083
30,49,0.9026033710841856
31,0,0.7588175740153114
31,1,0.7130746334660122
31,2,0.5200221165066959
31,3,0.7749256599464809
31,4,0.5520003885871257
31,5,0.6881829257315928
31,6,0.7366588407863391
31,7,0.5684170041077367
31,8,0.6665228562873032
31,9,0.8333106689347937
31,10,0.7729814738678382
31,11,0.7231159848856551
31,12,0.7239150022342813
31,13,0.767399063168262
31,14,0.587008998036784
31,15,0.5992634042473534
31,16,0.78795468153152
31,17,0.8079137145720297
31,18,0.7377659137378388
31,19,0.6441836129291554
31,20,0.7345891577549655
31,21,0.7371674242508015
31,22,0.5675121521051163
31,23,0.6547329347396069
31,24,0.5205285285908803
31,25,0.8418105873250974
31,26,0.7299388704018448
31,27,0.6526948488036675
31,28,0.6694811205416654
31,29,0.8155662747377364
31,30,0.7823896277708282
31,31,0.9999999999999996
31,32,0.5513270838636797
31,33,0.8290938212419708
31,34,0.777835058888152
31,35,0.8421792154926708
31,36,0.642316609939413
31,37,0.529335056587549
31,38,0.6584068246511423
31,39,0.7114149632577477
31,40,0.7296986771726697
31,41,0.5550482453241099
31,42,0.717612079812888
31,43,0.7646481965199672
31,44,0.8137035447998455
31,45,0.7031562207073327
31,46,0.8098828661679672
31,47,0.5792651646129846
31,48,0.5777722030901774
31,49,0.6773557606387098
32,0,0.4905293554364799
32,1,0.4564277255292661
32,2,0.35685901817909244
32,3,0.4933275578942769
32,4,0.34076051463428764
32,5,0.4174437777775427
32,6,0.5975873333772536
32,7,0.49693616442049005
32,8,0.3989656907074622
32,9,0.5286411155632696
32,10,0.48808901013102707
32,11,0.5439288898024742
32,12,0.5426743930043555
32,13,0.5622899498234484
32,14,0.4290801400780245
32,15,0.3799637669041107
32,16,0.5652426967682277
32,17,0.5828238200965693
32,18,0.5350266577364036
32,19,0.5094727760291179
32,20,0.5585922148120726
32,21,0.5225934188245802
32,22,0.3573953269660421
32,23,0.5329113303760047
32,24,0.9941658879213467
32,25,0.6273931104249413
32,26,0.7264665199098496
32,27,0.5487102473101654
32,28,0.9670188611779422
32,29,0.5749941734129969
32,30,0.6108941536288067
32,31,0.5513270838636797
32,32,1.0000000000000002
32,33,0.5115785167318274
32,34,0.5519949883146433
32,35,0.6552541225193083
32,36,0.42249629611870176
32,37,0.44498743712297373
32,38,0.5875122101598345
32,39,0.44816123798362417
32,40,0.5406478687499368
32,41,0.3360525679299427
32,42,0.5609513099093202
32,43,0.5696989844202345
32,44,0.5431122489797546
32,45,0.4413974709782819
32,46,0.5579385910318719
32,47,0.511453747115428
32,48,0.5578221335038054
32,49,0.5761849759984453
33,0,0.8452133451797431
33,1,0.7195717259388033
33,2,0.5464999355721196
33,3,0.7468763722435245
33,4,0.5546837382123186
33,5,0.8205469011421622
33,6,0.8132360517736065
33,7,0.6106587925725535
33,8,0.8006193041105837
33,9,0.8953416741545821
33,10,0.8872433902347454
33,11,0.7845664128469501
33,12,0.8055284063178579
33,13,0.8346020411706206
33,14,0.6283418160534058
33,15,0.5893096918980572
33,16,0.8427595914796294
33,17,0.84286865261473
33,18,0.8473742245498785
33,19,0.726738671680821
33,20,0.8064106892880183
33,21,0.716800429297794
33,22,0.5822226511963808
33,23,0.751959869405529
33,24,0.47086958309302107
33,25,0.8725181471945391
33,26,0.7912031403568621
33,27,0.6936874872214733
33,28,0.634678550172689
33,29,0.8740123969362877
33,30,0.8405325104634909
33,31,0.8290938212419708
33,32,0.5115785167318274
33,33,1.0000000000000002
33,34,0.8408137966608373
33,35,0.8898399015003711
33,36,0.6761115828283965
33,37,0.5654338352992727
33,38,0.6896200223599351
33,39,0.8157957506141511
33,40,0.7694598932466193
33,41,0.5494705450038972
33,42,0.7860394380731653
33,43,0.7994237080731215
33,44,0.8656865044818314
33,45,0.6872461625190631
33,46,0.8671091801052457
33,47,0.5316457112640536
33,48,0.6121410700978582
33,49,0.7189528751993384
34,0,0.886739265769618
34,1,0.6695616828676627
34,2,0.5106627625655387
34,3,0.6738868121633981
34,4,0.49917253134868045
34,5,0.6932740805423403
34,6,0.8669576831241075
34,7,0.5590201873579714
34,8,0.6689916107171231
34,9,0.863985458107347
34,10,0.8023496641432015
34,11,0.7234791352885322
34,12,0.7350513195174984
34,13,0.8376191291891444
34,14,0.7650550933558293
34,15,0.5321012183972917
34,16,0.8922471520891664
34,17,0.8204042362790958
34,18,0.7372887109226136
34,19,0.6542897517089454
34,20,0.7235541525216442
34,21,0.7128803904734012
34,22,0.5134011445220686
34,23,0.6420902729377586
34,24,0.5108614436537624
34,25,0.8208360194537713
34,26,0.7721593556946276
34,27,0.6829793123693818
34,28,0.6453080584207266
34,29,0.8323102180184137
34,30,0.7487228876770022
34,31,0.777835058888152
34,32,0.5519949883146433
34,33,0.8408137966608373
34,34,1.0000000000000004
34,35,0.8559729588365772
34,36,0.6123242323219743
34,37,0.48690940835619373
34,38,0.7309371833493679
34,39,0.8422447385911441
34,40,0.7175860681945196
34,41,0.49647405770964204
34,42,0.7324210706283598
34,43,0.7539120095315834
34,44,0.8856855144593797
34,45,0.6784180991876035
34,46,0.9029666317829119
34,47,0.4565282341041528
34,48,0.6617637080405879
34,49,0.7204673945695202
35,0,0.8127185277607822
35,1,0.7551460331091285
35,2,0.5170519595078409
35,3,0.7603100215958211
35,4,0.5737401665315391
35,5,0.7800481788755123
35,6,0.8586348245630985
35,7,0.6474751071933881
35,8,0.7605180425854682
35,9,0.8815462744113165
35,10,0.8447537341086084
35,11,0.8526035844327207
35,12,0.8710635435350569
35,13,0.8995955364459371
35,14,0.6399213726895504
35,15,0.6230135386956577
35,16,0.8890817431359989
35,17,0.9106537753286028
35,18,0.8376785200053489
35,19,0.7840239670707606
35,20,0.8543968514655085
35,21,0.8163783573403505
35,22,0.6007467503197749
35,23,0.7767087576731454
35,24,0.6146067965939614
35,25,0.9220510977281235
35,26,0.880814148804827
35,27,0.813237576446499
35,28,0.7559386163205214
35,29,0.9005701967533323
35,30,0.8989405037105673
35,31,0.8421792154926708
35,32,0.6552541225193083
35,33,0.8898399015003711
35,34,0.8559729588365772
35,35,0.9999999999999993
35,36,0.6932834272369608
35,37,0.6419224321428239
35,38,0.7607471692428237
35,39,0.741249775092372
35,40,0.821128605192994
35,41,0.5599193449567571
35,42,0.8315457766381229
35,43,0.851008961580042
35,44,0.8531024751751289
35,45,0.6941875327964159
35,46,0.8676446359402884
35,47,0.5755852832350506
35,48,0.6760740300267927
35,49,0.8300994827070278
36,0,0.6129897150424434
36,1,0.9740379834574965
36,2,0.45446324364117885
36,3,0.9084868403947046
36,4,0.9715339280917925
36,5,0.5364267566622105
36,6,0.5819340983268997
36,7,0.43791483892970307
36,8,0.525447172768096
36,9,0.6958185525992113
36,10,0.6122930259248127
36,11,0.6241085492176573
36,12,0.6001670076581865
36,13,0.6278466045662254
36,14,0.5979910805592316
36,15,0.9602259235553537
36,16,0.657421863715596
36,17,0.6625025361613911
36,18,0.5667505806242772
36,19,0.590945295875745
36,20,0.6446227180822675
36,21,0.687831796641763
36,22,0.9802864908857392
36,23,0.5536840094228169
36,24,0.40773317537705533
36,25,0.6836023080604525
36,26,0.631567097726969
36,27,0.6029752197124935
36,28,0.5112942971587703
36,29,0.6308139222062307
36,30,0.6434871223926399
36,31,0.642316609939413
36,32,0.42249629611870176
36,33,0.6761115828283965
36,34,0.6123242323219743
36,35,0.6932834272369608
36,36,0.9999999999999993
36,37,0.44209695628328705
36,38,0.5606186755698566
36,39,0.5676372444303414
36,40,0.5989639213318043
36,41,0.9612691750518918
36,42,0.6176931922925285
36,43,0.6018579756205683
36,44,0.6650593926940799
36,45,0.5780077689963511
36,46,0.6750734832340273
36,47,0.3459160330123011
36,48,0.5047497072365096
36,49,0.6108702994786884
37,0,0.5374811660881162
37,1,0.4488923050055113
37,2,0.24737317024759162
37,3,0.44220967619392043
37,4,0.30883477078680666
37,5,0.6130085058488419
37,6,0.5887597083196916
37,7,0.5750535546210245
37,8,0.605890216565404
37,9,0.555427039307237
37,10,0.5916315907836264
37,11,0.8394176075724363
37,12,0.6641846000731357
37,13,0.5777886549411055
37,14,0.3366794957671873
37,15,0.32836678666148456
37,16,0.6024322742447507
37,17,0.6231134394774495
37,18,0.687531417846519
37,19,0.6598035872596035
37,20,0.6666793329385319
37,21,0.5889942423989452
37,22,0.35821932754076014
37,23,0.6933809040526431
37,24,0.4104004071478327
37,25,0.6806356120130238
37,26,0.6240726790102094
37,27,0.6061096823456738
37,28,0.5362129452677127
37,29,0.6920049049654239
37,30,0.7607357721816327
37,31,0.529335056587549
37,32,0.44498743712297373
37,33,0.5654338352992727
37,34,0.48690940835619373
37,35,0.6419224321428239
37,36,0.44209695628328705
37,37,1.0
37,38,0.6398557061189134
37,39,0.4610781608570411
37,40,0.7717528749302127
37,41,0.2939215510477945
37,42,0.749988676735034
37,43,0.7537837532565197
37,44,0.48899262381978464
37,45,0.5056463929668444
37,46,0.5787539264678925
37,47,0.5134504489025352
37,48,0.44906583834337493
37,49,0.631996020130065
38,0,0.7082177989816625
38,1,0.6041594343486977
38,2,0.43313766752179983
38,3,0.611591148341994
38,4,0.4336393005305935
38,5,0.7073654601742879
38,6,0.7499585034184106
38,7,0.5698199361812892
38,8,0.6954166670539088
38,9,0.7068592771798545
38,10,0.7252108647743982
38,11,0.7983615634327611
38,12,0.7606652403198415
38,13,0.7435770247714251
38,14,0.5555855162663437
38,15,0.44649393582946845
38,16,0.7910444611001234
38,17,0.7512687494351975
38,18,0.7275622757426837
38,19,0.7279715129753979
38,20,0.7705586085083818
38,21,0.6722271533682076
38,22,0.46560842364603466
38,23,0.6912593129881988
38,24,0.557040195132942
38,25,0.821454753595502
38,26,0.8659204931511435
38,27,0.7449487762016254
38,28,0.6761077543475177
38,29,0.794393502866747
38,30,0.7881164699077582
38,31,0.6584068246511423
38,32,0.5875122101598345
38,33,0.6896200223599351
38,34,0.7309371833493679
38,35,0.7607471692428237
38,36,0.5606186755698566
38,37,0.6398557061189134
38,38,1.0
38,39,0.6584769885479446
38,40,0.8519198644517657
38,41,0.41792437527493376
38,42,0.8947805262540522
38,43,0.8636063210395016
38,44,0.7057316096609707
38,45,0.6093814764593275
38,46,0.7510828715266726
38,47,0.45779423039548145
38,48,0.6235840301278184
38,49,0.7518890061047384
39,0,0.8695980754614981
39,1,0.5999123692678701
39,2,0.5059709268897208
39,3,0.6250907447126907
39,4,0.44381634696640704
39,5,0.7328353303218621
39,6,0.7935207230146495
39,7,0.5737481681734424
39,8,0.7185489187012474
39,9,0.8057900818252591
39,10,0.837054408246356
39,11,0.6842733171194125
39,12,0.6963464810513069
39,13,0.7028103118854677
39,14,0.6383682046272032
39,15,0.4695761835462267
39,16,0.8149323252749356
39,17,0.7248950345708541
39,18,0.7075686822281474
39,19,0.6529160839032938
39,20,0.719226008190225
39,21,0.6145945259182395
39,22,0.46733143943201993
39,23,0.6645865621754662
39,24,0.41099597360770124
39,25,0.7631711641201847
39,26,0.7066383102071785
39,27,0.6266160432757859
39,28,0.5556841785044615
39,29,0.7650579088600664
39,30,0.7174975783940309
39,31,0.7114149632577477
39,32,0.44816123798362417
39,33,0.8157957506141511
39,34,0.8422447385911441
39,35,0.741249775092372
39,36,0.5676372444303414
39,37,0.4610781608570411
39,38,0.6584769885479446
39,39,0.9999999999999997
39,40,0.670470976272436
39,41,0.4408908771654968
39,42,0.6978635514586327
39,43,0.6913742845063038
39,44,0.8382706490090254
39,45,0.6394574730388497
39,46,0.8262378735083756
39,47,0.4546015991314497
39,48,0.6114219562466959
39,49,0.6537545445167345
40,0,0.7169841891594124
40,1,0.6424548613955077
40,2,0.4508840133771638
40,3,0.6335120372403711
40,4,0.4554204850299815
40,5,0.7967834338465091
40,6,0.7459652407630301
40,7,0.6215375118916064
40,8,0.7921092144285626
40,9,0.7575531274772008
40,10,0.8185358893711118
40,11,0.931352746271138
40,12,0.8288490679903104
40,13,0.7618881154896181
40,14,0.5307266304532281
40,15,0.47099669831736185
40,16,0.8133366241753162
40,17,0.7993386476999498
40,18,0.7921228338432302
40,19,0.7920854461810579
40,20,0.8334852993267716
40,21,0.6771834042313855
40,22,0.4996546133923223
40,23,0.7680232851480857
40,24,0.5011404667241568
40,25,0.8835917660699522
40,26,0.8272991851006578
40,27,0.7708803502672928
40,28,0.657085454800546
40,29,0.8493752189146124
40,30,0.8702264070440562
40,31,0.7296986771726697
40,32,0.5406478687499368
40,33,0.7694598932466193
40,34,0.7175860681945196
40,35,0.821128605192994
40,36,0.5989639213318043
40,37,0.7717528749302127
40,38,0.8519198644517657
40,39,0.670470976272436
40,40,1.0000000000000004
40,41,0.4379323964693844
40,42,0.9417999208999948
40,43,0.9432193171062564
40,44,0.7112548263386445
40,45,0.6255455930669012
40,46,0.7891971757081611
40,47,0.5425594190542636
40,48,0.6127099799902858
40,49,0.7669305909451648
41,0,0.48492409427468236
41,1,0.935453698237898
41,2,0.38226445191459024
41,3,0.8668017063258336
41,4,0.9951706145082142
41,5,0.3548733399790679
41,6,0.4288307503144876
41,7,0.3087147057969468
41,8,0.34197271638589555
41,9,0.5941088699389012
41,10,0.4534000420901464
41,11,0.4456639256602891
41,12,0.41249475848916795
41,13,0.5031442012942893
41,14,0.519884899760511
41,15,0.9765421370968845
41,16,0.5089678135920559
41,17,0.5288860900308828
41,18,0.4112620399637841
41,19,0.40267817694668223
41,20,0.46500786356755996
41,21,0.5939865009031722
41,22,0.9828322749068021
41,23,0.37132373307331146
41,24,0.32976993558623546
41,25,0.5272685555175929
41,26,0.4642546551455561
41,27,0.4253933872332144
41,28,0.3989576276993517
41,29,0.49393594098566485
41,30,0.45990547383224845
41,31,0.5550482453241099
41,32,0.3360525679299427
41,33,0.5494705450038972
41,34,0.49647405770964204
41,35,0.5599193449567571
41,36,0.9612691750518918
41,37,0.2939215510477945
41,38,0.41792437527493376
41,39,0.4408908771654968
41,40,0.4379323964693844
41,41,1.0
41,42,0.44312492628593103
41,43,0.4482748571786547
41,44,0.5663840042432706
41,45,0.4976589863487232
41,46,0.5455711319793726
41,47,0.25650421126934814
41,48,0.37716193151083294
41,49,0.4387035284536758
42,0,0.7148847908248197
42,1,0.6723284719589004
42,2,0.4463077683642142
42,3,0.6717359613620293
42,4,0.46880468372635853
42,5,0.8309136174144733
42,6,0.7931898946739396
42,7,0.666386100099029
42,8,0.8255012306092548
42,9,0.7698560720863254
42,10,0.8374315827729548
42,11,0.9162601240653889
42,12,0.8852150777805314
42,13,0.770975469059801
42,14,0.5694925292964536
42,15,0.48455224420776977
42,16,0.8372124045491179
42,17,0.7923534320784168
42,18,0.8011925963778473
42,19,0.9133891297464684
42,20,0.9210607494960629
42,21,0.7239914400934541
42,22,0.5295862606887738
42,23,0.8605883423871554
42,24,0.5236357453044618
42,25,0.9041301789564573
42,26,0.8866949214092636
42,27,0.8650226337766523
42,28,0.6879674067789403
42,29,0.8456572190304843
42,30,0.9008944540656891
42,31,0.717612079812888
42,32,0.5609513099093202
42,33,0.7860394380731653
42,34,0.7324210706283598
42,35,0.8315457766381229
42,36,0.6176931922925285
42,37,0.749988676735034
42,38,0.8947805262540522
42,39,0.6978635514586327
42,40,0.9417999208999948
42,41,0.44312492628593103
42,42,1.0000000000000002
42,43,0.913095416841444
42,44,0.7332243654092594
42,45,0.6280928681069031
42,46,0.8018200323809885
42,47,0.5245819098516168
42,48,0.6550025384828783
42,49,0.8572017243609531
43,0,0.7517540236955879
43,1,0.6663496882125065
43,2,0.45171765915282336
43,3,0.6757851319369698
43,4,0.46335419482630913
43,5,0.7723147671924127
43,6,0.8114276802839859
43,7,0.6793681303636141
43,8,0.7633060002564287
43,9,0.7953685765277723
43,10,0.8109923665843225
43,11,0.9328500651116793
43,12,0.856964361416775
43,13,0.8280913542240181
43,14,0.5598246821458115
43,15,0.48542684630170463
43,16,0.8645128984528874
43,17,0.858381210795813
